date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
2024-03-30,22:00,Pro League,Matchweek 25,Sat,Away,W,3.0,2.0,Al-Wehda,62.0,,Marwane Saâdane,4-2-3-1,Abdullah Dhafer Al Shehri,Match Report,,15,8,,0,0,2024,Al Fateh
2024-04-03,22:00,Pro League,Matchweek 26,Wed,Home,W,1.0,0.0,Al-Ettifaq,55.0,,Marwane Saâdane,4-2-3-1,Sultan Sanat Al Harbi,Match Report,,13,7,,0,0,2024,Al Fateh
2024-04-07,22:00,Pro League,Matchweek 27,Sun,Away,L,1.0,2.0,Abha,76.0,,Marwane Saâdane,4-2-3-1,Mohammed Saif Al Harbi,Match Report,,10,3,,0,0,2024,Al Fateh
2024-04-18,21:00,Pro League,Matchweek 28,Thu,Home,W,3.0,1.0,Al-Raed,63.0,,Marwane Saâdane,4-2-3-1,Mamdouh Mufreh Al Shahdan,Match Report,,15,7,,0,1,2024,Al Fateh
2024-04-26,18:00,Pro League,Matchweek 29,Fri,Away,L,1.0,3.0,Al-Hilal,42.0,,Mohammed Al-Fuhaid,4-2-3-1,Tasos Sidiropoulos,Match Report,,8,3,,0,0,2024,Al Fateh
2024-05-02,21:00,Pro League,Matchweek 30,Thu,Home,D,2.0,2.0,Al-Riyadh SC,68.0,,Marwane Saâdane,4-2-3-1,Abdullah Khaled Al Kharboush,Match Report,,14,5,,0,0,2024,Al Fateh
2024-05-09,18:00,Pro League,Matchweek 31,Thu,Away,D,2.0,2.0,Al-Fayha,54.0,,Mohammed Al-Fuhaid,4-1-4-1,Mohammed Nasser Abu Shaqara,Match Report,,15,7,,0,0,2024,Al Fateh
2024-05-16,18:00,Pro League,Matchweek 32,Thu,Away,L,1.0,3.0,Al-Ta'ee,50.0,,Mohammed Al-Fuhaid,4-3-1-2,Sultan Sanat Al Harbi,Match Report,,12,3,,0,0,2024,Al Fateh
2023-08-14,21:00,Pro League,Matchweek 1,Mon,Home,D,1.0,1.0,Al Okhdood SC,67.0,1974.0,Éver Banega,4-1-4-1,Majed Mohammed Al Shamrani,Match Report,,12,4,,0,0,2024,Al Shabab
2023-08-18,21:00,Pro League,Matchweek 2,Fri,Away,L,1.0,3.0,Al-Wehda,65.0,3000.0,Éver Banega,4-1-4-1,Shukri Hussein Al Hunfush,Match Report,,8,4,,0,2,2024,Al Shabab
2023-08-25,21:00,Pro League,Matchweek 3,Fri,Home,D,1.0,1.0,Damac,67.0,1588.0,Éver Banega,4-1-4-1,Mohammed Saif Al Harbi,Match Report,,20,5,,0,0,2024,Al Shabab
2023-08-29,21:00,Pro League,Matchweek 4,Tue,Away,L,0.0,4.0,Al-Nassr,45.0,21383.0,Éver Banega,4-1-4-1,Ismail Elfath,Match Report,,3,1,,0,0,2024,Al Shabab
2023-09-02,21:00,Pro League,Matchweek 5,Sat,Home,L,1.0,3.0,Al-Khaleej,66.0,987.0,Hattan Bahebri,4-1-4-1,Mohammed Khaled Al Hoish,Match Report,,18,3,,0,0,2024,Al Shabab
2023-09-15,18:00,Pro League,Matchweek 6,Fri,Away,W,1.0,0.0,Al-Fayha,58.0,1104.0,Éver Banega,4-1-4-1,Ahmed Mohammed Al Rumaikhani,Match Report,,6,2,,0,0,2024,Al Shabab
2023-09-21,21:00,Pro League,Matchweek 7,Thu,Home,W,4.0,1.0,Al-Hazem,56.0,2450.0,Éver Banega,4-1-4-1,Majed Mohammed Al Shamrani,Match Report,,11,7,,1,1,2024,Al Shabab
2023-09-29,21:00,Pro League,Matchweek 8,Fri,Away,L,0.0,2.0,Al-Hilal,51.0,,Éver Banega,4-1-4-1,Iván Barton,Match Report,,9,1,,0,0,2024,Al Shabab
2023-10-05,18:00,Pro League,Matchweek 9,Thu,Away,D,2.0,2.0,Al-Riyadh SC,71.0,,Éver Banega,4-1-4-1,Raed Ali Al Zahrani,Match Report,,18,5,,0,0,2024,Al Shabab
2023-10-21,21:00,Pro League,Matchweek 10,Sat,Home,W,2.0,0.0,Al-Ta'ee,46.0,11974.0,Éver Banega,4-1-4-1,Shukri Hussein Al Hunfush,Match Report,,21,7,,0,0,2024,Al Shabab
2023-10-28,18:00,Pro League,Matchweek 11,Sat,Away,L,1.0,2.0,Abha,57.0,,Éver Banega,4-1-4-1,Mohammed Khaled Al Hoish,Match Report,,15,7,,0,0,2024,Al Shabab
2023-11-03,21:00,Pro League,Matchweek 12,Fri,Home,W,1.0,0.0,Al-Ittihad,32.0,,Éver Banega,4-2-2-2,Nicolás Ramírez,Match Report,,9,1,,0,0,2024,Al Shabab
2023-11-09,18:00,Pro League,Matchweek 13,Thu,Away,L,1.0,2.0,Al-Raed,68.0,,Éver Banega,4-1-4-1,Mamdouh Mufreh Al Shahdan,Match Report,,19,6,,0,0,2024,Al Shabab
2023-11-25,21:00,Pro League,Matchweek 14,Sat,Away,D,0.0,0.0,Al-Ahli,48.0,,Éver Banega,4-1-4-1,Mario Escobar,Match Report,,6,2,,0,0,2024,Al Shabab
2023-12-02,21:00,Pro League,Matchweek 15,Sat,Home,L,1.0,2.0,Al-Taawoun,48.0,,Éver Banega,4-1-4-1,Tasos Sidiropoulos,Match Report,,11,2,,1,1,2024,Al Shabab
2023-12-07,21:00,Pro League,Matchweek 16,Thu,Home,D,0.0,0.0,Al-Ettifaq,56.0,,Éver Banega,4-1-4-1,Fernando Rapallini,Match Report,,16,5,,0,0,2024,Al Shabab
2023-12-15,18:00,Pro League,Matchweek 17,Fri,Away,D,1.0,1.0,Al-Fateh,59.0,,Romain Saïss,4-2-3-1,Mamdouh Mufreh Al Shahdan,Match Report,,16,7,,0,0,2024,Al Shabab
2023-12-22,18:00,Pro League,Matchweek 18,Fri,Away,L,0.0,1.0,Al Okhdood SC,74.0,,Yannick Carrasco,4-2-3-1,Andrei Chivulete,Match Report,,9,0,,0,0,2024,Al Shabab
2023-12-30,21:00,Pro League,Matchweek 19,Sat,Home,W,1.0,0.0,Al-Wehda,57.0,,Éver Banega,4-1-4-1,Danny Makkelie,Match Report,,12,3,,0,0,2024,Al Shabab
2024-02-16,17:00,Pro League,Matchweek 20,Fri,Away,W,1.0,0.0,Damac,59.0,,Romain Saïss,3-4-3,Jesús Valenzuela,Match Report,,9,6,,0,0,2024,Al Shabab
2024-02-25,20:00,Pro League,Matchweek 21,Sun,Home,L,2.0,3.0,Al-Nassr,54.0,,Romain Saïss,3-4-3,Tamás Bognár,Match Report,,15,7,,1,1,2024,Al Shabab
2024-03-02,17:00,Pro League,Matchweek 22,Sat,Away,D,0.0,0.0,Al-Khaleej,66.0,,Romain Saïss,3-4-3,Ahmed Mohammed Al Rumaikhani,Match Report,,10,6,,0,0,2024,Al Shabab
2024-03-07,17:00,Pro League,Matchweek 23,Thu,Home,L,2.0,3.0,Al-Fayha,72.0,,Romain Saïss,3-4-3,Gustavo Correia,Match Report,,20,7,,0,0,2024,Al Shabab
2024-03-14,22:00,Pro League,Matchweek 24,Thu,Away,W,3.0,0.0,Al-Hazem,49.0,,Romain Saïss,3-4-3,Georgi Kabakov,Match Report,,11,6,,0,0,2024,Al Shabab
2024-03-30,22:00,Pro League,Matchweek 25,Sat,Home,L,3.0,4.0,Al-Hilal,43.0,,Romain Saïss,3-4-3,Mario Escobar,Match Report,,17,6,,0,0,2024,Al Shabab
2024-04-03,22:00,Pro League,Matchweek 26,Wed,Home,W,1.0,0.0,Al-Riyadh SC,59.0,,Romain Saïss,3-4-3,Khalid Saleh Al Turais,Match Report,,13,5,,0,0,2024,Al Shabab
2024-04-06,22:00,Pro League,Matchweek 27,Sat,Away,D,0.0,0.0,Al-Ta'ee,53.0,,Romain Saïss,3-4-3,Sultan Sanat Al Harbi,Match Report,,12,5,,0,0,2024,Al Shabab
2024-04-18,21:00,Pro League,Matchweek 28,Thu,Home,W,5.0,0.0,Abha,68.0,,Romain Saïss,3-4-3,Shukri Hussein Al Hunfush,Match Report,,20,8,,0,0,2024,Al Shabab
2024-04-26,21:00,Pro League,Matchweek 29,Fri,Away,W,3.0,1.0,Al-Ittihad,51.0,,Romain Saïss,3-4-3,César Arturo Ramos,Match Report,,14,7,,0,0,2024,Al Shabab
2024-05-04,18:00,Pro League,Matchweek 30,Sat,Home,W,2.0,0.0,Al-Raed,59.0,,Romain Saïss,3-4-3,Raed Ali Al Zahrani,Match Report,,13,4,,0,0,2024,Al Shabab
2024-05-11,21:00,Pro League,Matchweek 31,Sat,Home,L,1.0,2.0,Al-Ahli,45.0,,Romain Saïss,3-5-2,Sergey Karasev,Match Report,,12,4,,0,0,2024,Al Shabab
2024-05-18,19:20,Pro League,Matchweek 32,Sat,Away,L,0.0,1.0,Al-Taawoun,64.0,,Yannick Carrasco,3-4-3,Tamás Bognár,Match Report,,12,4,,0,0,2024,Al Shabab
2023-08-12,18:00,Pro League,Matchweek 1,Sat,Away,L,0.0,1.0,Al-Ta'ee,49.0,1750.0,Farouk Chafaï,4-2-3-1,Abdullah Saleh Al Harbi,Match Report,,8,3,,0,0,2024,Damac
2023-08-17,18:00,Pro League,Matchweek 2,Thu,Home,D,2.0,2.0,Al-Riyadh SC,57.0,1109.0,Farouk Chafaï,4-2-3-1,Abdullah Khaled Al Kharboush,Match Report,,22,5,,0,0,2024,Damac
2023-08-25,21:00,Pro League,Matchweek 3,Fri,Away,D,1.0,1.0,Al-Shabab,33.0,1588.0,Farouk Chafaï,4-2-3-1,Mohammed Saif Al Harbi,Match Report,,7,2,,0,0,2024,Damac
2023-08-29,18:00,Pro League,Matchweek 4,Tue,Home,D,2.0,2.0,Al-Fateh,30.0,1118.0,Farouk Chafaï,3-4-3,Khalid Saleh Al Turais,Match Report,,11,4,,1,1,2024,Damac
2023-09-02,21:00,Pro League,Matchweek 5,Sat,Away,L,1.0,3.0,Al-Ettifaq,39.0,2281.0,Farouk Chafaï,3-4-3,Majed Mohammed Al Shamrani,Match Report,,7,2,,1,1,2024,Damac
2023-09-14,21:00,Pro League,Matchweek 6,Thu,Away,L,2.0,4.0,Al-Wehda,49.0,820.0,Farouk Chafaï,4-2-3-1,Abdullah Saleh Al Harbi,Match Report,,12,6,,0,0,2024,Damac
2023-09-21,18:00,Pro League,Matchweek 7,Thu,Home,D,1.0,1.0,Al-Hilal,45.0,11072.0,Farouk Chafaï,4-2-3-1,István Kovács,Match Report,,14,4,,0,0,2024,Damac
2023-09-30,21:00,Pro League,Matchweek 8,Sat,Away,W,2.0,0.0,Al-Khaleej,47.0,,Farouk Chafaï,4-2-3-1,Mohammed Khaled Al Hoish,Match Report,,8,4,,0,0,2024,Damac
2023-10-05,15:00,Pro League,Matchweek 9,Thu,Home,W,4.0,1.0,Al-Hazem,51.0,,Farouk Chafaï,4-2-3-1,Abdulrahman Mohammed Al Sultan,Match Report,,8,6,,0,0,2024,Damac
2023-10-21,18:00,Pro League,Matchweek 10,Sat,Away,L,1.0,2.0,Al-Nassr,41.0,,Farouk Chafaï,4-2-3-1,Said Martínez,Match Report,,16,6,,0,0,2024,Damac
2023-10-26,18:00,Pro League,Matchweek 11,Thu,Home,W,2.0,0.0,Al Okhdood SC,50.0,1614.0,Farouk Chafaï,4-2-3-1,Faisal Suleiman Al Balawi,Match Report,,13,4,,0,0,2024,Damac
2023-11-05,18:00,Pro League,Matchweek 12,Sun,Away,D,0.0,0.0,Al-Taawoun,36.0,,Farouk Chafaï,4-1-4-1,Abdulsamad Ali Bakri,Match Report,,12,2,,0,0,2024,Damac
2023-11-09,21:00,Pro League,Matchweek 13,Thu,Home,D,2.0,2.0,Al-Ahli,49.0,,Farouk Chafaï,4-2-3-1,Leandro Rey Hilfer,Match Report,,11,4,,0,0,2024,Damac
2023-11-25,21:00,Pro League,Matchweek 14,Sat,Home,W,4.0,2.0,Abha,59.0,,Farouk Chafaï,4-2-3-1,Ahmed Mohammed Al Rumaikhani,Match Report,,22,9,,2,2,2024,Damac
2023-12-01,18:00,Pro League,Matchweek 15,Fri,Away,W,4.0,2.0,Al-Fayha,43.0,,Domagoj Antolić,4-2-3-1,Mohammed Khaled Al Hoish,Match Report,,8,6,,1,1,2024,Damac
2023-12-07,18:00,Pro League,Matchweek 16,Thu,Home,W,3.0,1.0,Al-Ittihad,49.0,,Farouk Chafaï,4-1-4-1,Said Martínez,Match Report,,15,4,,0,0,2024,Damac
2023-12-15,18:00,Pro League,Matchweek 17,Fri,Away,W,1.0,0.0,Al-Raed,53.0,,Farouk Chafaï,4-1-4-1,Mohammed Nasser Abu Shaqara,Match Report,,8,2,,0,0,2024,Damac
2023-12-21,18:00,Pro League,Matchweek 18,Thu,Home,W,3.0,0.0,Al-Ta'ee,46.0,,Farouk Chafaï,4-1-4-1,Sultan Mohammed Al Akairi,Match Report,,25,9,,0,0,2024,Damac
2023-12-28,18:00,Pro League,Matchweek 19,Thu,Away,L,0.0,1.0,Al-Riyadh SC,65.0,,Farouk Chafaï,4-1-4-1,Ahmed Mohammed Al Rumaikhani,Match Report,,12,1,,0,0,2024,Damac
2024-02-16,17:00,Pro League,Matchweek 20,Fri,Home,L,0.0,1.0,Al-Shabab,41.0,,Domagoj Antolić,4-1-4-1,Jesús Valenzuela,Match Report,,7,2,,0,0,2024,Damac
2024-02-23,20:00,Pro League,Matchweek 21,Fri,Away,D,1.0,1.0,Al-Fateh,55.0,,Domagoj Antolić,4-1-4-1,Faisal Suleiman Al Balawi,Match Report,,14,2,,0,0,2024,Damac
2024-03-02,17:00,Pro League,Matchweek 22,Sat,Home,L,0.0,2.0,Al-Ettifaq,44.0,,Domagoj Antolić,4-2-3-1,Mohammed Khaled Al Hoish,Match Report,,4,1,,0,0,2024,Damac
2024-03-07,17:00,Pro League,Matchweek 23,Thu,Home,W,1.0,0.0,Al-Wehda,56.0,2783.0,Domagoj Antolić,4-2-3-1,Mohammed Abdulrahman Al Baridi,Match Report,,6,1,,0,0,2024,Damac
2024-03-16,22:00,Pro League,Matchweek 24,Sat,Away,L,1.0,2.0,Al-Hilal,36.0,,Domagoj Antolić,4-2-3-1,Adonai Escobedo,Match Report,,9,2,,0,0,2024,Damac
2024-03-29,22:00,Pro League,Matchweek 25,Fri,Home,L,0.0,1.0,Al-Khaleej,66.0,,Farouk Chafaï,4-2-3-1,Sami Ahmed Al Jurays,Match Report,,10,2,,0,0,2024,Damac
2024-04-01,22:00,Pro League,Matchweek 26,Mon,Away,D,0.0,0.0,Al-Hazem,56.0,,Farouk Chafaï,4-1-4-1,Sultan Mohammed Al Akairi,Match Report,,13,3,,0,0,2024,Damac
2024-04-05,22:00,Pro League,Matchweek 27,Fri,Home,L,0.0,1.0,Al-Nassr,35.0,,Farouk Chafaï,4-2-3-1,Abdulsamad Ali Bakri,Match Report,,5,1,,0,0,2024,Damac
2024-04-20,18:00,Pro League,Matchweek 28,Sat,Away,W,2.0,1.0,Al Okhdood SC,54.0,,Farouk Chafaï,4-1-4-1,Khalid Saleh Al Turais,Match Report,,8,3,,0,0,2024,Damac
2024-04-26,18:00,Pro League,Matchweek 29,Fri,Home,L,0.0,1.0,Al-Taawoun,54.0,,Farouk Chafaï,4-1-4-1,Shukri Hussein Al Hunfush,Match Report,,12,2,,0,0,2024,Damac
2024-05-02,21:00,Pro League,Matchweek 30,Thu,Away,L,1.0,4.0,Al-Ahli,46.0,,Farouk Chafaï,4-1-4-1,Abdullah Fahad Al Owaidan,Match Report,,3,2,,0,0,2024,Damac
2024-05-10,18:00,Pro League,Matchweek 31,Fri,Away,D,0.0,0.0,Abha,65.0,,Domagoj Antolić,4-1-4-1,Sami Ahmed Al Jurays,Match Report,,11,5,,0,0,2024,Damac
2024-05-17,19:15,Pro League,Matchweek 32,Fri,Home,D,1.0,1.0,Al-Fayha,69.0,,Farouk Chafaï,4-2-3-1,Abdullah Saleh Al Harbi,Match Report,,16,3,,0,0,2024,Damac
2023-08-12,21:00,Pro League,Matchweek 1,Sat,Away,L,1.0,3.0,Al-Fayha,66.0,1518.0,Fábio Martins,4-2-3-1,Faisal Suleiman Al Balawi,Match Report,,16,4,,0,0,2024,Al Khaleej
2023-08-17,21:00,Pro League,Matchweek 2,Thu,Home,L,1.0,3.0,Al-Ahli,48.0,14550.0,Fábio Martins,4-2-3-1,Majed Mohammed Al Shamrani,Match Report,,7,4,,0,0,2024,Al Khaleej
2023-08-24,21:00,Pro League,Matchweek 3,Thu,Away,D,1.0,1.0,Al-Ettifaq,41.0,4200.0,Fábio Martins,4-2-3-1,Ahmed Mohammed Al Rumaikhani,Match Report,,2,1,,0,0,2024,Al Khaleej
2023-08-29,21:00,Pro League,Matchweek 4,Tue,Home,D,1.0,1.0,Al-Hazem,55.0,1889.0,Fábio Martins,4-2-3-1,Sami Ahmed Al Jurays,Match Report,,8,3,,0,1,2024,Al Khaleej
2023-09-02,21:00,Pro League,Matchweek 5,Sat,Away,W,3.0,1.0,Al-Shabab,34.0,987.0,Fábio Martins,4-2-3-1,Mohammed Khaled Al Hoish,Match Report,,8,3,,0,0,2024,Al Khaleej
2023-09-15,21:00,Pro League,Matchweek 6,Fri,Home,L,1.0,3.0,Al-Fateh,49.0,2276.0,Fábio Martins,4-2-3-1,Mohammed Abdulrahman Al Baridi,Match Report,,14,6,,1,1,2024,Al Khaleej
2023-09-22,18:00,Pro League,Matchweek 7,Fri,Away,W,1.0,0.0,Al Okhdood SC,49.0,887.0,Fábio Martins,4-2-3-1,Mohammed Saif Al Harbi,Match Report,,9,6,,1,2,2024,Al Khaleej
2023-09-30,21:00,Pro League,Matchweek 8,Sat,Home,L,0.0,2.0,Damac,53.0,,Fábio Martins,4-2-3-1,Mohammed Khaled Al Hoish,Match Report,,18,7,,0,0,2024,Al Khaleej
2023-10-07,21:00,Pro League,Matchweek 9,Sat,Home,D,0.0,0.0,Al-Raed,54.0,,Fábio Martins,4-2-3-1,Abdullah Saleh Al Harbi,Match Report,,9,1,,0,0,2024,Al Khaleej
2023-10-20,21:00,Pro League,Matchweek 10,Fri,Away,L,0.0,1.0,Al-Hilal,34.0,,Fábio Martins,4-2-3-1,Darío Herrera,Match Report,,10,1,,0,0,2024,Al Khaleej
2023-10-26,18:00,Pro League,Matchweek 11,Thu,Home,D,1.0,1.0,Al-Taawoun,43.0,,Fábio Martins,4-2-3-1,Mamdouh Mufreh Al Shahdan,Match Report,,9,2,,0,0,2024,Al Khaleej
2023-11-04,21:00,Pro League,Matchweek 12,Sat,Away,L,0.0,2.0,Al-Nassr,29.0,,Fábio Martins,5-4-1,Guillermo Guerrero,Match Report,,11,2,,0,0,2024,Al Khaleej
2023-11-09,18:00,Pro League,Matchweek 13,Thu,Home,W,3.0,1.0,Al-Ta'ee,46.0,,Fábio Martins,4-2-3-1,Abdulrahman Mohammed Al Sultan,Match Report,,15,9,,1,1,2024,Al Khaleej
2023-11-25,21:00,Pro League,Matchweek 14,Sat,Away,L,1.0,3.0,Al-Wehda,56.0,,Fábio Martins,4-1-4-1,Mohammed Abdulrahman Al Baridi,Match Report,,12,7,,1,1,2024,Al Khaleej
2023-11-30,21:00,Pro League,Matchweek 15,Thu,Away,L,2.0,4.0,Al-Ittihad,47.0,,Mohammed Al-Khabrani,4-1-4-1,Mamdouh Mufreh Al Shahdan,Match Report,,16,6,,1,1,2024,Al Khaleej
2023-12-08,18:00,Pro League,Matchweek 16,Fri,Home,W,3.0,1.0,Abha,47.0,,Fábio Martins,4-1-4-1,Abdullah Saleh Al Harbi,Match Report,,7,3,,0,0,2024,Al Khaleej
2023-12-16,18:00,Pro League,Matchweek 17,Sat,Away,W,1.0,0.0,Al-Riyadh SC,48.0,,Mohammed Al-Khabrani,4-5-1,Raed Ali Al Zahrani,Match Report,,11,4,,0,0,2024,Al Khaleej
2023-12-21,18:00,Pro League,Matchweek 18,Thu,Home,W,3.0,0.0,Al-Fayha,62.0,,Fábio Martins,4-1-4-1,Faisal Suleiman Al Balawi,Match Report,,17,8,,1,1,2024,Al Khaleej
2023-12-29,21:00,Pro League,Matchweek 19,Fri,Away,L,0.0,1.0,Al-Ahli,40.0,,Fábio Martins,4-1-4-1,István Kovács,Match Report,,6,3,,0,0,2024,Al Khaleej
2024-02-15,20:00,Pro League,Matchweek 20,Thu,Home,L,0.0,2.0,Al-Ettifaq,49.0,,Fábio Martins,4-1-4-1,Abdullah Khaled Al Kharboush,Match Report,,7,1,,0,0,2024,Al Khaleej
2024-02-24,20:00,Pro League,Matchweek 21,Sat,Away,D,1.0,1.0,Al-Hazem,58.0,,Fábio Martins,4-1-4-1,Mamdouh Mufreh Al Shahdan,Match Report,,7,0,,0,0,2024,Al Khaleej
2024-03-02,17:00,Pro League,Matchweek 22,Sat,Home,D,0.0,0.0,Al-Shabab,35.0,,Fábio Martins,4-1-4-1,Ahmed Mohammed Al Rumaikhani,Match Report,,10,3,,0,0,2024,Al Khaleej
2024-03-09,17:00,Pro League,Matchweek 23,Sat,Away,W,2.0,1.0,Al-Fateh,39.0,,Fábio Martins,4-1-4-1,Mohammed Saif Al Harbi,Match Report,,19,8,,0,0,2024,Al Khaleej
2024-03-14,22:00,Pro League,Matchweek 24,Thu,Home,D,2.0,2.0,Al Okhdood SC,48.0,,Fábio Martins,4-1-4-1,Mohammed Khaled Al Hoish,Match Report,,8,2,,0,0,2024,Al Khaleej
2024-03-29,22:00,Pro League,Matchweek 25,Fri,Away,W,1.0,0.0,Damac,34.0,,Fábio Martins,4-1-4-1,Sami Ahmed Al Jurays,Match Report,,5,2,,0,0,2024,Al Khaleej
2024-04-01,22:00,Pro League,Matchweek 26,Mon,Away,W,1.0,0.0,Al-Raed,44.0,,Mohammed Al-Khabrani,4-1-4-1,Mamdouh Mufreh Al Shahdan,Match Report,,8,3,,0,0,2024,Al Khaleej
2024-04-05,22:00,Pro League,Matchweek 27,Fri,Home,L,1.0,4.0,Al-Hilal,36.0,,Fábio Martins,4-1-4-1,Harm Osmers,Match Report,,11,1,,0,0,2024,Al Khaleej
2024-04-18,18:00,Pro League,Matchweek 28,Thu,Away,D,1.0,1.0,Al-Taawoun,50.0,,Fábio Martins,4-1-4-1,Raed Ali Al Zahrani,Match Report,,13,4,,0,0,2024,Al Khaleej
2024-04-27,21:00,Pro League,Matchweek 29,Sat,Home,L,0.0,1.0,Al-Nassr,43.0,,Mohammed Al-Khabrani,4-1-4-1,Abdullah Khaled Al Kharboush,Match Report,,10,4,,0,0,2024,Al Khaleej
2024-05-04,18:00,Pro League,Matchweek 30,Sat,Away,D,0.0,0.0,Al-Ta'ee,49.0,7423.0,Lisandro López,4-1-4-1,Khalid Saleh Al Turais,Match Report,,11,1,,0,0,2024,Al Khaleej
2024-05-10,21:00,Pro League,Matchweek 31,Fri,Home,L,1.0,2.0,Al-Wehda,64.0,,Lisandro López,4-1-4-1,Mamdouh Mufreh Al Shahdan,Match Report,,8,3,,0,0,2024,Al Khaleej
2024-05-16,21:00,Pro League,Matchweek 32,Thu,Home,D,1.0,1.0,Al-Ittihad,49.0,,Fábio Martins,4-1-4-1,Mohammed Khaled Al Hoish,Match Report,,8,1,,0,0,2024,Al Khaleej
2023-08-14,18:00,Pro League,Matchweek 1,Mon,Home,L,0.0,3.0,Al-Ittihad,33.0,4149.0,Abdullah Al-Fahad,4-2-2-2,Luís Godinho,Match Report,,5,1,,0,0,2024,Al Raed
2023-08-19,18:00,Pro League,Matchweek 2,Sat,Away,L,0.0,1.0,Abha,69.0,817.0,Abdullah Al-Fahad,4-2-3-1,Mohammed Khaled Al Hoish,Match Report,,14,5,,0,0,2024,Al Raed
2023-08-24,21:00,Pro League,Matchweek 3,Thu,Home,L,0.0,4.0,Al-Hilal,40.0,20630.0,Abdullah Al-Fahad,4-2-3-1,César Arturo Ramos,Match Report,,7,2,,0,0,2024,Al Raed
2023-08-28,21:00,Pro League,Matchweek 4,Mon,Home,W,3.0,0.0,Al-Riyadh SC,48.0,3870.0,Abdullah Al-Fahad,4-2-3-1,Faisal Suleiman Al Balawi,Match Report,,10,4,,0,0,2024,Al Raed
2023-09-01,18:00,Pro League,Matchweek 5,Fri,Away,D,0.0,0.0,Al-Fayha,55.0,1134.0,Mohamed Fouzair,4-2-3-1,Shukri Hussein Al Hunfush,Match Report,,5,1,,0,0,2024,Al Raed
2023-09-16,18:00,Pro League,Matchweek 6,Sat,Home,L,1.0,3.0,Al-Nassr,37.0,19710.0,Mohamed Fouzair,4-2-2-2,Wilmar Roldán,Match Report,,11,2,,1,1,2024,Al Raed
2023-09-21,18:00,Pro League,Matchweek 7,Thu,Away,L,1.0,2.0,Al-Taawoun,59.0,8079.0,Abdullah Al-Fahad,4-2-3-1,Mohammed Khaled Al Hoish,Match Report,,14,3,,0,0,2024,Al Raed
2023-09-30,18:00,Pro League,Matchweek 8,Sat,Home,L,1.0,2.0,Al Okhdood SC,58.0,,Mohamed Fouzair,4-1-4-1,Shukri Hussein Al Hunfush,Match Report,,16,3,,0,0,2024,Al Raed
2023-10-07,21:00,Pro League,Matchweek 9,Sat,Away,D,0.0,0.0,Al-Khaleej,46.0,,Abdullah Al-Fahad,3-4-3,Abdullah Saleh Al Harbi,Match Report,,11,4,,0,0,2024,Al Raed
2023-10-21,18:00,Pro League,Matchweek 10,Sat,Away,L,3.0,4.0,Al-Hazem,58.0,,Abdullah Al-Fahad,3-4-3,Freeh Khalifa Al Jaloud,Match Report,,19,8,,0,0,2024,Al Raed
2023-10-27,18:00,Pro League,Matchweek 11,Fri,Home,L,1.0,2.0,Al-Fateh,52.0,,Mohamed Fouzair,4-2-3-1,Raed Ali Al Zahrani,Match Report,,16,6,,1,1,2024,Al Raed
2023-11-04,21:00,Pro League,Matchweek 12,Sat,Away,D,0.0,0.0,Al-Ettifaq,35.0,,Abdullah Al-Fahad,3-4-3,Majed Mohammed Al Shamrani,Match Report,,2,0,,0,0,2024,Al Raed
2023-11-09,18:00,Pro League,Matchweek 13,Thu,Home,W,2.0,1.0,Al-Shabab,32.0,,Mohamed Fouzair,5-3-2,Mamdouh Mufreh Al Shahdan,Match Report,,13,4,,0,0,2024,Al Raed
2023-11-24,21:00,Pro League,Matchweek 14,Fri,Away,L,3.0,4.0,Al-Ta'ee,22.0,,Abdullah Al-Fahad,3-5-2,Abdulsamad Ali Bakri,Match Report,,9,6,,1,1,2024,Al Raed
2023-12-02,21:00,Pro League,Matchweek 15,Sat,Home,W,2.0,0.0,Al-Wehda,44.0,,Mohamed Fouzair,5-3-2,Sultan Mohammed Al Akairi,Match Report,,8,3,,1,1,2024,Al Raed
2023-12-09,18:00,Pro League,Matchweek 16,Sat,Away,D,0.0,0.0,Al-Ahli,29.0,,Mohamed Fouzair,5-3-2,Kirill Levnikov,Match Report,,2,0,,0,0,2024,Al Raed
2023-12-15,18:00,Pro League,Matchweek 17,Fri,Home,L,0.0,1.0,Damac,47.0,,Mohamed Fouzair,5-3-2,Mohammed Nasser Abu Shaqara,Match Report,,5,1,,0,0,2024,Al Raed
2023-12-23,21:00,Pro League,Matchweek 18,Sat,Away,W,3.0,1.0,Al-Ittihad,39.0,,Mohamed Fouzair,3-4-3,Sami Ahmed Al Jurays,Match Report,,16,7,,0,0,2024,Al Raed
2023-12-29,18:00,Pro League,Matchweek 19,Fri,Home,W,4.0,3.0,Abha,59.0,,Mohamed Fouzair,3-5-2,Shukri Hussein Al Hunfush,Match Report,,19,7,,0,0,2024,Al Raed
2024-02-18,17:00,Pro League,Matchweek 20,Sun,Away,L,1.0,3.0,Al-Hilal,26.0,,Mohamed Fouzair,5-3-2,Andris Treimanis,Match Report,,2,1,,0,0,2024,Al Raed
2024-02-23,17:00,Pro League,Matchweek 21,Fri,Away,D,1.0,1.0,Al-Riyadh SC,45.0,,Amir Sayoud,4-1-4-1,Mohammed Khaled Al Hoish,Match Report,,13,4,,0,0,2024,Al Raed
